symbol,sector,key,value,provenance
GAZ,Énergie,proxy_weight_cap,0.25,default
GAZ,Énergie,relative_multiple_ratio_mask,15.0,default
GAZ,Énergie,risk_free_rate,0.035,macro_config
GAZ,Énergie,scenario_cost_of_debt_addon,0.0,default
GAZ,Énergie,scenario_erp_addon,0.0,default
GAZ,Énergie,scenario_probabilities,"{""base"": 0.55, ""bear"": 0.25, ""bull"": 0.2}",
GAZ,Énergie,scenario_probability_base,0.55,default
GAZ,Énergie,scenario_probability_bear,0.25,default
GAZ,Énergie,scenario_probability_bull,0.2,default
GAZ,Énergie,sensitivity_terminal_growth_step,0.005,default
GAZ,Énergie,sensitivity_wacc_step,0.005,default
GAZ,Énergie,stable_payout_ratio,0.55,default
GAZ,Énergie,tax_rate,0.35,default
GAZ,Énergie,terminal_growth,0.025,default
GAZ,Énergie,terminal_growth_basis,"{""equity"": {""binding_constraint"": ""raw"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.085, ""discount_rate"": 0.095, ""floor"": 0.0, ""path"": ""equity"", ""payout"": 0.8150013343522984, ""payout_source"": ""historical_dividends_to_net_income"", ""raw_growth"": 0.03, ""retention"": 0.18499866564770162, ""roe"": null, ""roe_source"": ""missing_roe"", ""source"": ""earnings_growth_proxy_missing_roe"", ""terminal_growth"": 0.03}, ""firm"": {""binding_constraint"": ""raw"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.07948041288114455, ""discount_rate"": 0.08948041288114454, ""floor"": 0.0, ""path"": ""firm"", ""raw_growth"": 0.008719110044395281, ""reinvestment_rate"": 0.055102721409469875, ""roic"": 0.15823374638075186, ""source"": ""reinvestment_times_roic"", ""tax_rate"": 0.35, ""terminal_growth"": 0.008719110044395281}}",computed
GAZ,Énergie,terminal_growth_ceiling_source,1.0,default
GAZ,Énergie,terminal_growth_discount_buffer,0.01,default
GAZ,Énergie,terminal_growth_equity,0.03,computed_from_fundamentals
GAZ,Énergie,terminal_growth_firm,0.008719110044395281,computed_from_fundamentals
GAZ,Énergie,terminal_growth_floor,0.0,default
GAZ,Énergie,use_balance_sheet_capital_weights,1.0,default
GAZ,Énergie,wacc,0.08948041288114454,computed
GTM,BTP,beta,1.394262286599155,beta_history
GTM,BTP,beta_min_observations,60.0,default
GTM,BTP,beta_window_years,2.0,default
GTM,BTP,beta_zero_return_threshold,0.3,default
GTM,BTP,bs_balance_fail_bps,200.0,default
GTM,BTP,bs_balance_warn_bps,50.0,default
GTM,BTP,computed_debt_weight,0.02508297648767089,computed
GTM,BTP,computed_equity_weight,0.9749170235123291,computed
GTM,BTP,cost_of_capital_build_up,"{""average_total_debt"": 1119645000.0, ""base_cost_of_debt"": 0.055, ""base_equity_risk_premium"": 0.06, ""beta"": 1.394262286599155, ""beta_as_of"": ""2026-06-01"", ""beta_frequency"": ""weekly"", ""beta_liquidity_flag"": true, ""beta_lookup_as_of"": ""latest"", ""beta_method"": ""dimson_blume"", ""beta_n_obs"": 23, ""beta_r2"": 0.6166328526781728, ""beta_source"": ""beta_history"", ""beta_window_years"": 2.0, ""beta_zero_week_frac"": 0.041666666666666664, ""cost_of_debt"": 0.045000000000000005, ""cost_of_debt_ceiling"": 0.085, ""cost_of_debt_floor"": 0.04, ""cost_of_debt_pre_scenario"": 0.045000000000000005, ""cost_of_debt_source"": ""synthetic_interest_coverage_spread"", ""cost_of_debt_unclamped"": 0.045000000000000005, ""cost_of_equity"": 0.1186557371959493, ""cost_of_equity_floor"": 0.095, ""cost_of_equity_floor_bound"": false, ""cost_of_equity_unfloored"": 0.1186557371959493, ""country_risk_premium"": 0.0, ""debt_weight"": 0.02508297648767089, ""effective_cost_of_debt"": 0.045000000000000005, ""effective_equity_risk_premium"": 0.06, ""equity_weight"": 0.9749170235123291, ""interest_coverage"": 42.3421709227398, ""interest_expense"": 46091000.0, ""kd_effective"": 0.04116572663656784, ""kd_synthetic"": 0.045000000000000005, ""macro_config"": {""country_risk_mode"": ""auto"", ""country_risk_premium"": 0.0, ""country_risk_source"": ""auto:masi_embedded"", ""equity_risk_premium"": 0.06, ""erp_index_asset_class"": ""index"", ""erp_index_symbol"": ""MASI"", ""erp_lookback_years"": 10.0, ""erp_mean_method"": ""geometric"", ""erp_mode"": ""manual"", ""erp_source"": ""manual"", ""expected_index_return"": null, ""risk_free_mode"": ""tenor"", ""risk_free_rate"": 0.035, ""risk_free_source"": ""treasury_curve:10Y"", ""scope_key"": ""GLOBAL"", ""source"": ""structural_default"", ""treasury_curve"": {""10Y"": 0.035, ""1Y"": 0.03, ""5Y"": 0.033}, ""treasury_tenor"": ""10Y"", ""version_label"": ""base"", ""warnings"": []}, ""market_cap"": 43518000000.0, ""market_proxy"": ""MASI"", ""scenario_cost_of_debt_addon"": 0.0, ""scenario_erp_addon"": 0.0, ""synthetic_bucket"": ""AA"", ""synthetic_spread"": 0.01, ""tax_rate"": 0.35, ""total_debt"": 1119645000.0, ""wacc"": 0.11641317519200042, ""weight_source"": ""market_cap_plus_debt""}",computed
GTM,BTP,cost_of_debt,0.045000000000000005,computed
GTM,BTP,cost_of_equity,0.1186557371959493,computed
GTM,BTP,cost_of_equity_floor,0.095,scenario
GTM,BTP,country_risk_premium,0.0,macro_config
GTM,BTP,currency,MAD,scenario
GTM,BTP,default_debt_weight,0.3,default
GTM,BTP,default_equity_weight,0.7,default
GTM,BTP,equity_risk_premium,0.06,macro_config
GTM,BTP,fade_years,5.0,default
GTM,BTP,forecast_years,5.0,default
GTM,BTP,justified_multiple_ratio_mask,3.0,default
GTM,BTP,mid_year_discounting,1.0,default
GTM,BTP,mid_year_terminal,0.0,default
GTM,BTP,peer_min_count,3.0,default
GTM,BTP,proxy_weight_cap,0.25,default
GTM,BTP,relative_multiple_ratio_mask,15.0,default
GTM,BTP,risk_free_rate,0.035,macro_config
GTM,BTP,scenario_cost_of_debt_addon,0.0,default
GTM,BTP,scenario_erp_addon,0.0,default
GTM,BTP,scenario_probabilities,"{""base"": 0.55, ""bear"": 0.25, ""bull"": 0.2}",
GTM,BTP,scenario_probability_base,0.55,default
GTM,BTP,scenario_probability_bear,0.25,default
GTM,BTP,scenario_probability_bull,0.2,default
GTM,BTP,sensitivity_terminal_growth_step,0.005,default
GTM,BTP,sensitivity_wacc_step,0.005,default
GTM,BTP,stable_payout_ratio,0.55,default
GTM,BTP,tax_rate,0.35,default
GTM,BTP,terminal_growth,0.025,default
GTM,BTP,terminal_growth_basis,"{""equity"": {""binding_constraint"": ""raw"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.1086557371959493, ""discount_rate"": 0.1186557371959493, ""floor"": 0.0, ""path"": ""equity"", ""payout"": 0.33468827358943815, ""payout_source"": ""historical_dividends_to_net_income"", ""raw_growth"": 0.03, ""retention"": 0.6653117264105619, ""roe"": null, ""roe_source"": ""missing_roe"", ""source"": ""earnings_growth_proxy_missing_roe"", ""terminal_growth"": 0.03}, ""firm"": {""binding_constraint"": ""ceiling"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.10641317519200043, ""discount_rate"": 0.11641317519200042, ""floor"": 0.0, ""path"": ""firm"", ""raw_growth"": 0.05719047438724252, ""reinvestment_rate"": 0.2213791393404248, ""roic"": 0.2583372333889966, ""source"": ""reinvestment_times_roic"", ""tax_rate"": 0.35, ""terminal_growth"": 0.035}}",computed
GTM,BTP,terminal_growth_ceiling_source,1.0,default
GTM,BTP,terminal_growth_discount_buffer,0.01,default
GTM,BTP,terminal_growth_equity,0.03,computed_from_fundamentals
GTM,BTP,terminal_growth_firm,0.035,computed_from_fundamentals
GTM,BTP,terminal_growth_floor,0.0,default
GTM,BTP,use_balance_sheet_capital_weights,1.0,default
GTM,BTP,wacc,0.11641317519200042,computed
HPS,Informatique,beta,0.7859064943702032,beta_history
HPS,Informatique,beta_min_observations,60.0,default
HPS,Informatique,beta_window_years,2.0,default
HPS,Informatique,beta_zero_return_threshold,0.3,default
HPS,Informatique,bs_balance_fail_bps,200.0,default
HPS,Informatique,bs_balance_warn_bps,50.0,default
HPS,Informatique,computed_debt_weight,0.09751778433459626,computed
HPS,Informatique,computed_equity_weight,0.9024822156654038,computed
HPS,Informatique,cost_of_capital_build_up,"{""average_total_debt"": 492170000.0, ""base_cost_of_debt"": 0.055, ""base_equity_risk_premium"": 0.06, ""beta"": 0.7859064943702032, ""beta_as_of"": ""2026-06-01"", ""beta_frequency"": ""weekly"", ""beta_liquidity_flag"": false, ""beta_lookup_as_of"": ""latest"", ""beta_method"": ""ols"", ""beta_n_obs"": 104, ""beta_r2"": 0.22834593718643692, ""beta_source"": ""beta_history"", ""beta_window_years"": 2.0, ""beta_zero_week_frac"": 0.0673076923076923, ""cost_of_debt"": 0.055, ""cost_of_debt_ceiling"": 0.085, ""cost_of_debt_floor"": 0.04, ""cost_of_debt_pre_scenario"": 0.055, ""cost_of_debt_source"": ""registry_default_missing_debt_inputs"", ""cost_of_debt_unclamped"": 0.055, ""cost_of_equity"": 0.095, ""cost_of_equity_floor"": 0.095, ""cost_of_equity_floor_bound"": true, ""cost_of_equity_unfloored"": 0.0821543896622122, ""country_risk_premium"": 0.0, ""debt_weight"": 0.09751778433459626, ""effective_cost_of_debt"": 0.055, ""effective_equity_risk_premium"": 0.06, ""equity_weight"": 0.9024822156654038, ""interest_coverage"": null, ""interest_expense"": null, ""kd_effective"": null, ""kd_synthetic"": null, ""macro_config"": {""country_risk_mode"": ""auto"", ""country_risk_premium"": 0.0, ""country_risk_source"": ""auto:masi_embedded"", ""equity_risk_premium"": 0.06, ""erp_index_asset_class"": ""index"", ""erp_index_symbol"": ""MASI"", ""erp_lookback_years"": 10.0, ""erp_mean_method"": ""geometric"", ""erp_mode"": ""manual"", ""erp_source"": ""manual"", ""expected_index_return"": null, ""risk_free_mode"": ""tenor"", ""risk_free_rate"": 0.035, ""risk_free_source"": ""treasury_curve:10Y"", ""scope_key"": ""GLOBAL"", ""source"": ""structural_default"", ""treasury_curve"": {""10Y"": 0.035, ""1Y"": 0.03, ""5Y"": 0.033}, ""treasury_tenor"": ""10Y"", ""version_label"": ""base"", ""warnings"": []}, ""market_cap"": 4554806850.0, ""market_proxy"": ""MASI"", ""scenario_cost_of_debt_addon"": 0.0, ""scenario_erp_addon"": 0.0, ""synthetic_bucket"": null, ""synthetic_spread"": null, ""tax_rate"": 0.35, ""total_debt"": 492170000.0, ""wacc"": 0.08922207127817518, ""weight_source"": ""market_cap_plus_debt""}",computed
HPS,Informatique,cost_of_debt,0.055,computed
HPS,Informatique,cost_of_equity,0.095,computed
HPS,Informatique,cost_of_equity_floor,0.095,scenario
HPS,Informatique,country_risk_premium,0.0,macro_config
HPS,Informatique,currency,MAD,scenario
HPS,Informatique,default_debt_weight,0.3,default
HPS,Informatique,default_equity_weight,0.7,default
HPS,Informatique,equity_risk_premium,0.06,macro_config
HPS,Informatique,fade_years,5.0,default
HPS,Informatique,forecast_years,5.0,default
HPS,Informatique,justified_multiple_ratio_mask,3.0,default
HPS,Informatique,mid_year_discounting,1.0,default
HPS,Informatique,mid_year_terminal,0.0,default
HPS,Informatique,peer_min_count,3.0,default
HPS,Informatique,proxy_weight_cap,0.25,default
HPS,Informatique,relative_multiple_ratio_mask,15.0,default
HPS,Informatique,risk_free_rate,0.035,macro_config
HPS,Informatique,scenario_cost_of_debt_addon,0.0,default
HPS,Informatique,scenario_erp_addon,0.0,default
HPS,Informatique,scenario_probabilities,"{""base"": 0.55, ""bear"": 0.25, ""bull"": 0.2}",
HPS,Informatique,scenario_probability_base,0.55,default
HPS,Informatique,scenario_probability_bear,0.25,default
HPS,Informatique,scenario_probability_bull,0.2,default
HPS,Informatique,sensitivity_terminal_growth_step,0.005,default
HPS,Informatique,sensitivity_wacc_step,0.005,default
HPS,Informatique,stable_payout_ratio,0.55,default
HPS,Informatique,tax_rate,0.35,default
HPS,Informatique,terminal_growth,0.025,default
HPS,Informatique,terminal_growth_basis,"{""equity"": {""binding_constraint"": ""ceiling"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.085, ""discount_rate"": 0.095, ""floor"": 0.0, ""path"": ""equity"", ""payout"": 0.5841947964709048, ""payout_source"": ""historical_dividends_to_net_income"", ""raw_growth"": 0.049717439723084074, ""retention"": 0.4158052035290952, ""roe"": 0.11956906575750725, ""roe_source"": ""historical_roe"", ""source"": ""retention_times_roe"", ""terminal_growth"": 0.035}, ""firm"": {""binding_constraint"": ""ceiling"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.07922207127817518, ""discount_rate"": 0.08922207127817518, ""floor"": 0.0, ""path"": ""firm"", ""raw_growth"": 0.2216867469879518, ""reinvestment_rate"": null, ""roic"": null, ""source"": ""revenue_growth_proxy_missing_roic_or_reinvestment"", ""tax_rate"": 0.35, ""terminal_growth"": 0.035}}",computed
HPS,Informatique,terminal_growth_ceiling_source,1.0,default
HPS,Informatique,terminal_growth_discount_buffer,0.01,default
HPS,Informatique,terminal_growth_equity,0.035,computed_from_fundamentals
HPS,Informatique,terminal_growth_firm,0.035,computed_from_fundamentals
HPS,Informatique,terminal_growth_floor,0.0,default
HPS,Informatique,use_balance_sheet_capital_weights,1.0,default
HPS,Informatique,wacc,0.08922207127817518,computed
IAM,Télécommunications,beta,0.8360334967862519,beta_history
IAM,Télécommunications,beta_min_observations,60.0,default
IAM,Télécommunications,beta_window_years,2.0,default
IAM,Télécommunications,beta_zero_return_threshold,0.3,default
IAM,Télécommunications,bs_balance_fail_bps,200.0,default
IAM,Télécommunications,bs_balance_warn_bps,50.0,default
IAM,Télécommunications,computed_debt_weight,0.19284996562038617,computed
IAM,Télécommunications,computed_equity_weight,0.8071500343796139,computed
IAM,Télécommunications,cost_of_capital_build_up,"{""average_total_debt"": 19603000000.0, ""base_cost_of_debt"": 0.055, ""base_equity_risk_premium"": 0.06, ""beta"": 0.8360334967862519, ""beta_as_of"": ""2026-06-01"", ""beta_frequency"": ""weekly"", ""beta_liquidity_flag"": false, ""beta_lookup_as_of"": ""latest"", ""beta_method"": ""ols"", ""beta_n_obs"": 104, ""beta_r2"": 0.32108073422593886, ""beta_source"": ""beta_history"", ""beta_window_years"": 2.0, ""beta_zero_week_frac"": 0.019230769230769232, ""cost_of_debt"": 0.055, ""cost_of_debt_ceiling"": 0.085, ""cost_of_debt_floor"": 0.04, ""cost_of_debt_pre_scenario"": 0.055, ""cost_of_debt_source"": ""registry_default_missing_debt_inputs"", ""cost_of_debt_unclamped"": 0.055, ""cost_of_equity"": 0.095, ""cost_of_equity_floor"": 0.095, ""cost_of_equity_floor_bound"": true, ""cost_of_equity_unfloored"": 0.08516200980717512, ""country_risk_premium"": 0.0, ""debt_weight"": 0.19284996562038617, ""effective_cost_of_debt"": 0.055, ""effective_equity_risk_premium"": 0.06, ""equity_weight"": 0.8071500343796139, ""interest_coverage"": null, ""interest_expense"": null, ""kd_effective"": null, ""kd_synthetic"": null, ""macro_config"": {""country_risk_mode"": ""auto"", ""country_risk_premium"": 0.0, ""country_risk_source"": ""auto:masi_embedded"", ""equity_risk_premium"": 0.06, ""erp_index_asset_class"": ""index"", ""erp_index_symbol"": ""MASI"", ""erp_lookback_years"": 10.0, ""erp_mean_method"": ""geometric"", ""erp_mode"": ""manual"", ""erp_source"": ""manual"", ""expected_index_return"": null, ""risk_free_mode"": ""tenor"", ""risk_free_rate"": 0.035, ""risk_free_source"": ""treasury_curve:10Y"", ""scope_key"": ""GLOBAL"", ""source"": ""structural_default"", ""treasury_curve"": {""10Y"": 0.035, ""1Y"": 0.03, ""5Y"": 0.033}, ""treasury_tenor"": ""10Y"", ""version_label"": ""base"", ""warnings"": []}, ""market_cap"": 82045968082.2, ""market_proxy"": ""MASI"", ""scenario_cost_of_debt_addon"": 0.0, ""scenario_erp_addon"": 0.0, ""synthetic_bucket"": null, ""synthetic_spread"": null, ""tax_rate"": 0.35, ""total_debt"": 19603000000.0, ""wacc"": 0.08357363953699212, ""weight_source"": ""market_cap_plus_debt""}",computed
IAM,Télécommunications,cost_of_debt,0.055,computed
IAM,Télécommunications,cost_of_equity,0.095,computed
IAM,Télécommunications,cost_of_equity_floor,0.095,scenario
IAM,Télécommunications,country_risk_premium,0.0,macro_config
IAM,Télécommunications,currency,MAD,scenario
IAM,Télécommunications,default_debt_weight,0.3,default
IAM,Télécommunications,default_equity_weight,0.7,default
IAM,Télécommunications,equity_risk_premium,0.06,macro_config
IAM,Télécommunications,fade_years,5.0,default
IAM,Télécommunications,forecast_years,5.0,default
IAM,Télécommunications,justified_multiple_ratio_mask,3.0,default
IAM,Télécommunications,mid_year_discounting,1.0,default
IAM,Télécommunications,mid_year_terminal,0.0,default
IAM,Télécommunications,peer_min_count,3.0,default
IAM,Télécommunications,proxy_weight_cap,0.25,default
IAM,Télécommunications,relative_multiple_ratio_mask,15.0,default
IAM,Télécommunications,risk_free_rate,0.035,macro_config
IAM,Télécommunications,scenario_cost_of_debt_addon,0.0,default
IAM,Télécommunications,scenario_erp_addon,0.0,default
IAM,Télécommunications,scenario_probabilities,"{""base"": 0.55, ""bear"": 0.25, ""bull"": 0.2}",
IAM,Télécommunications,scenario_probability_base,0.55,default
IAM,Télécommunications,scenario_probability_bear,0.25,default
IAM,Télécommunications,scenario_probability_bull,0.2,default
IAM,Télécommunications,sensitivity_terminal_growth_step,0.005,default
IAM,Télécommunications,sensitivity_wacc_step,0.005,default
IAM,Télécommunications,stable_payout_ratio,0.55,default
IAM,Télécommunications,tax_rate,0.35,default
IAM,Télécommunications,terminal_growth,0.025,default
IAM,Télécommunications,terminal_growth_basis,"{""equity"": {""binding_constraint"": ""ceiling"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.085, ""discount_rate"": 0.095, ""floor"": 0.0, ""path"": ""equity"", ""payout"": 0.6338450242201842, ""payout_source"": ""historical_dividends_to_net_income"", ""raw_growth"": 0.07676575341045466, ""retention"": 0.3661549757798158, ""roe"": 0.209653721752554, ""roe_source"": ""historical_roe"", ""source"": ""retention_times_roe"", ""terminal_growth"": 0.035}, ""firm"": {""binding_constraint"": ""floor"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.07357363953699213, ""discount_rate"": 0.08357363953699212, ""floor"": 0.0, ""path"": ""firm"", ""raw_growth"": -0.0004904765797433173, ""reinvestment_rate"": null, ""roic"": null, ""source"": ""revenue_growth_proxy_missing_roic_or_reinvestment"", ""tax_rate"": 0.35, ""terminal_growth"": 0.0}}",computed
IAM,Télécommunications,terminal_growth_ceiling_source,1.0,default
IAM,Télécommunications,terminal_growth_discount_buffer,0.01,default
IAM,Télécommunications,terminal_growth_equity,0.035,computed_from_fundamentals
IAM,Télécommunications,terminal_growth_firm,0.0,computed_from_fundamentals
IAM,Télécommunications,terminal_growth_floor,0.0,default
IAM,Télécommunications,use_balance_sheet_capital_weights,1.0,default
IAM,Télécommunications,wacc,0.08357363953699212,computed
IBC,Informatique,beta,0.3231521964645337,beta_history
IBC,Informatique,beta_min_observations,60.0,default
IBC,Informatique,beta_window_years,2.0,default
IBC,Informatique,beta_zero_return_threshold,0.3,default
IBC,Informatique,bs_balance_fail_bps,200.0,default
IBC,Informatique,bs_balance_warn_bps,50.0,default
IBC,Informatique,computed_debt_weight,0.6678628013198259,computed
IBC,Informatique,computed_equity_weight,0.33213719868017416,computed
IBC,Informatique,cost_of_capital_build_up,"{""average_total_debt"": 52560000.0, ""base_cost_of_debt"": 0.055, ""base_equity_risk_premium"": 0.06, ""beta"": 0.3231521964645337, ""beta_as_of"": ""2026-06-01"", ""beta_frequency"": ""weekly"", ""beta_liquidity_flag"": false, ""beta_lookup_as_of"": ""latest"", ""beta_method"": ""ols"", ""beta_n_obs"": 104, ""beta_r2"": 0.006922226747828053, ""beta_source"": ""beta_history"", ""beta_window_years"": 2.0, ""beta_zero_week_frac"": 0.0673076923076923, ""cost_of_debt"": 0.04, ""cost_of_debt_ceiling"": 0.085, ""cost_of_debt_floor"": 0.04, ""cost_of_debt_pre_scenario"": 0.0013318112633181126, ""cost_of_debt_source"": ""effective_interest_rate_fallback"", ""cost_of_debt_unclamped"": 0.0013318112633181126, ""cost_of_equity"": 0.095, ""cost_of_equity_floor"": 0.095, ""cost_of_equity_floor_bound"": true, ""cost_of_equity_unfloored"": 0.054389131787872025, ""country_risk_premium"": 0.0, ""debt_weight"": 0.6678628013198259, ""effective_cost_of_debt"": 0.04, ""effective_equity_risk_premium"": 0.06, ""equity_weight"": 0.33213719868017416, ""interest_coverage"": null, ""interest_expense"": 70000.0, ""kd_effective"": 0.0013318112633181126, ""kd_synthetic"": null, ""macro_config"": {""country_risk_mode"": ""auto"", ""country_risk_premium"": 0.0, ""country_risk_source"": ""auto:masi_embedded"", ""equity_risk_premium"": 0.06, ""erp_index_asset_class"": ""index"", ""erp_index_symbol"": ""MASI"", ""erp_lookback_years"": 10.0, ""erp_mean_method"": ""geometric"", ""erp_mode"": ""manual"", ""erp_source"": ""manual"", ""expected_index_return"": null, ""risk_free_mode"": ""tenor"", ""risk_free_rate"": 0.035, ""risk_free_source"": ""treasury_curve:10Y"", ""scope_key"": ""GLOBAL"", ""source"": ""structural_default"", ""treasury_curve"": {""10Y"": 0.035, ""1Y"": 0.03, ""5Y"": 0.033}, ""treasury_tenor"": ""10Y"", ""version_label"": ""base"", ""warnings"": []}, ""market_cap"": 26138798.46, ""market_proxy"": ""MASI"", ""scenario_cost_of_debt_addon"": 0.0, ""scenario_erp_addon"": 0.0, ""synthetic_bucket"": null, ""synthetic_spread"": null, ""tax_rate"": 0.35, ""total_debt"": 52560000.0, ""wacc"": 0.04891746670893202, ""weight_source"": ""market_cap_plus_debt""}",computed
IBC,Informatique,cost_of_debt,0.04,computed
IBC,Informatique,cost_of_equity,0.095,computed
IBC,Informatique,cost_of_equity_floor,0.095,scenario
IBC,Informatique,country_risk_premium,0.0,macro_config
IBC,Informatique,currency,MAD,scenario
IBC,Informatique,default_debt_weight,0.3,default
IBC,Informatique,default_equity_weight,0.7,default
IBC,Informatique,equity_risk_premium,0.06,macro_config
IBC,Informatique,fade_years,5.0,default
IBC,Informatique,forecast_years,5.0,default
IBC,Informatique,justified_multiple_ratio_mask,3.0,default
IBC,Informatique,mid_year_discounting,1.0,default
IBC,Informatique,mid_year_terminal,0.0,default
IBC,Informatique,peer_min_count,3.0,default
IBC,Informatique,proxy_weight_cap,0.25,default
IBC,Informatique,relative_multiple_ratio_mask,15.0,default
IBC,Informatique,risk_free_rate,0.035,macro_config
IBC,Informatique,scenario_cost_of_debt_addon,0.0,default
IBC,Informatique,scenario_erp_addon,0.0,default
IBC,Informatique,scenario_probabilities,"{""base"": 0.55, ""bear"": 0.25, ""bull"": 0.2}",
IBC,Informatique,scenario_probability_base,0.55,default
IBC,Informatique,scenario_probability_bear,0.25,default
IBC,Informatique,scenario_probability_bull,0.2,default
IBC,Informatique,sensitivity_terminal_growth_step,0.005,default
IBC,Informatique,sensitivity_wacc_step,0.005,default
IBC,Informatique,stable_payout_ratio,0.55,default
IBC,Informatique,tax_rate,0.35,default
IBC,Informatique,terminal_growth,0.025,default
IBC,Informatique,terminal_growth_basis,"{""equity"": {""binding_constraint"": ""ceiling"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.085, ""discount_rate"": 0.095, ""floor"": 0.0, ""path"": ""equity"", ""payout"": 0.0, ""payout_source"": ""snapshot_dividend_payout"", ""raw_growth"": 0.2754114616695817, ""retention"": 1.0, ""roe"": 0.2754114616695817, ""roe_source"": ""historical_roe"", ""source"": ""retention_times_roe"", ""terminal_growth"": 0.035}, ""firm"": {""binding_constraint"": ""floor"", ""ceiling"": 0.035, ""ceiling_source"": ""risk_free_rate"", ""discount_buffer"": 0.01, ""discount_cap"": 0.038917466708932015, ""discount_rate"": 0.04891746670893202, ""floor"": 0.0, ""path"": ""firm"", ""raw_growth"": -0.05, ""reinvestment_rate"": null, ""roic"": null, ""source"": ""revenue_growth_proxy_missing_roic_or_reinvestment"", ""tax_rate"": 0.35, ""terminal_growth"": 0.0}}",computed
IBC,Informatique,terminal_growth_ceiling_source,1.0,default
IBC,Informatique,terminal_growth_discount_buffer,0.01,default
IBC,Informatique,terminal_growth_equity,0.035,computed_from_fundamentals
IBC,Informatique,terminal_growth_firm,0.0,computed_from_fundamentals
IBC,Informatique,terminal_growth_floor,0.0,default
IBC,Informatique,use_balance_sheet_capital_weights,1.0,default
IBC,Informatique,wacc,0.04891746670893202,computed
IMO,Immobilier,beta,0.20062243944582245,beta_history
IMO,Immobilier,beta_min_observations,60.0,default
IMO,Immobilier,beta_window_years,2.0,default
IMO,Immobilier,beta_zero_return_threshold,0.3,default
IMO,Immobilier,bs_balance_fail_bps,200.0,default
IMO,Immobilier,bs_balance_warn_bps,50.0,default
IMO,Immobilier,computed_debt_weight,0.31322009070630286,computed
IMO,Immobilier,computed_equity_weight,0.6867799092936971,computed
